case_id,qid,condition,rank,docid,retrieval_score_raw,score,rel,doc_lang,snippet
CASE_0001,290830,endpoint,5,691855,0.597208,0.597208,1,es,"Peter Jackson, nativo de Nueva Zelanda, es mejor conocido como director por su adaptación de J.R.R. La trilogía El señor de los anillos de Tolkien, que ganó 11 premios Oscar. Sinopsis Nacido el 31 de octubre de 1961 en Nueva Zelanda, Peter Jackson comenzó su prolífica carrera de niño, creando cortom"
CASE_0001,290830,endpoint,6,2482277,0.589137,0.589137,0,es,"Peter Jackson ha sido nominado 8 veces como productor, director y guionista. Ganó las tres categorías en 2003 por El Señor de los Anillos: El Retorno del Rey. Peter Jackson ha sido nominado 8 veces como productor, director y guionista. Ganó las tres categorías en 2003 por El Señor de los Anillos: El"
CASE_0001,290830,endpoint,7,6660330,0.580657,0.580657,0,zh,威廉姆斯曾获得五项奥斯卡金像奖、四项金球奖、七项英国电影学院奖和 22 项格莱美奖。威廉姆斯获得 49 项奥斯卡奖提名，是仅次于沃尔特迪斯尼的第二大提名人。
CASE_0001,290830,endpoint,8,7377664,0.579521,0.579521,0,zh,约翰·威廉姆斯获得奥斯卡奖提名的次数高达 49 次，其中包括他 2013 年为《偷书贼》获得的原创评分。在奥斯卡历史上，只有沃尔特·迪斯尼 (Walt Disney) 获得了 59 次提名，获得了更多提名提名。威廉姆斯凭借他的电影配乐获得了五项奥斯卡奖。
CASE_0001,290830,endpoint,9,1171089,0.575731,0.575731,0,es,"La trilogía cinematográfica El señor de los anillos, dirigida por Peter Jackson, ha ganado diecisiete premios Oscar y fue nominada a otros trece premios de la Academia."
CASE_0001,290830,endpoint,10,6584743,0.575517,0.575517,0,zh,约翰威廉姆斯获得 50 项奥斯卡奖提名，获得 5 项； 6 次艾美奖，获得 3 次； 25 次金球奖，获得 4 次； 67 次格莱美奖，获得 23 次；并获得了 7 项英国电影学院奖。
CASE_0001,290830,mixed,1,1177372,0.649491,0.649491,0,zh,彼得杰克逊凭借《指环王：王者归来》获得奥斯卡奖
CASE_0001,290830,mixed,2,2482281,0.635589,0.635589,0,es,"Peter Jackson ha sido nominado 8 veces como productor, director y guionista. Ganó las tres categorías en 2003 por El señor de los anillos: El."
CASE_0001,290830,mixed,3,1069019,0.624897,0.624897,0,es,"¿Cuántos premios Oscar ha ganado Peter Jackson? Peter Jackson ha sido nominado 8 veces como productor, director y guionista. Ganó las tres categorías en 2003 por El Señor de los Anillos: El Retorno del Rey."
CASE_0001,290830,mixed,4,7377664,0.616682,0.616682,0,zh,约翰·威廉姆斯获得奥斯卡奖提名的次数高达 49 次，其中包括他 2013 年为《偷书贼》获得的原创评分。在奥斯卡历史上，只有沃尔特·迪斯尼 (Walt Disney) 获得了 59 次提名，获得了更多提名提名。威廉姆斯凭借他的电影配乐获得了五项奥斯卡奖。
CASE_0001,290830,mixed,5,6660330,0.613958,0.613958,0,zh,威廉姆斯曾获得五项奥斯卡金像奖、四项金球奖、七项英国电影学院奖和 22 项格莱美奖。威廉姆斯获得 49 项奥斯卡奖提名，是仅次于沃尔特迪斯尼的第二大提名人。
CASE_0001,290830,mixed,6,2482276,0.612883,0.612883,0,es,"Peter Jackson ha sido nominado 8 veces como productor, director y guionista. Ganó las tres categorías en 2003 por El Señor de los Anillos: El Retorno del Rey. Tres . Mejor director por: El señor de los anillos: El regreso del rey (2003)"
CASE_0001,290830,mixed,7,1732202,0.604755,0.604755,0,zh,沃尔特在他的职业生涯中个人赢得了 32 项奥斯卡奖。直到今天，沃尔特仍然保持着个人获得奥斯卡奖最多的记录，而且只有一个地方可以让您近距离观察 20 多个著名的小雕像。 ‚â€ 华特迪士尼家族博物馆。
CASE_0001,290830,mixed,8,2482277,0.604537,0.604537,0,es,"Peter Jackson ha sido nominado 8 veces como productor, director y guionista. Ganó las tres categorías en 2003 por El Señor de los Anillos: El Retorno del Rey. Peter Jackson ha sido nominado 8 veces como productor, director y guionista. Ganó las tres categorías en 2003 por El Señor de los Anillos: El"
CASE_0001,290830,mixed,9,1596740,0.603823,0.603823,0,zh,沃尔特迪斯尼（1901 年）（1901 年）获得或获得了 26 项奥斯卡金像奖，并保持着历史上奥斯卡奖最多的记录。他一共获得了 59 项提名，共获得了 22 项竞争性奥斯卡奖，并保持着历史上个人获奖最多和提名最多的记录。 迪斯尼赢得了他的第一个竞争性奥斯卡奖并获得了他的第一个荣誉学院第五届奥斯卡金像奖（1932年）。他因创作米老鼠而获得奥斯卡荣誉奖，并因电影《花与树》获得奥斯卡最佳短片（卡通）奖。在随后的七次奥斯卡颁奖典礼中（第 6 届，第 12 届），迪士尼连续获得提名并在同一类别中获奖。e 因创作米老鼠而获得奥斯卡荣誉奖，并因创作米老鼠而获得奥斯卡最佳短片（卡通）奖电影花草树木。在随后的七
CASE_0001,290830,mixed,10,7556946,0.603812,0.603812,0,zh,威廉姆斯曾获得五项奥斯卡金像奖、四项金球奖、七项英国电影学院奖和 22 项格莱美奖。威廉姆斯获得 49 项奥斯卡奖提名，是继沃尔特·迪斯尼 (Walt Disney.illiams) 获得五项奥斯卡金像奖、四项金球奖、七项英国电影学院奖和 22 项格莱美奖之后，获得第二多提名的个人。威廉姆斯获得 49 项奥斯卡奖提名，是仅次于沃尔特迪斯尼的第二大提名人。
CASE_0001,1000678,endpoint,1,7262611,0.681225,0.681225,1,es,"Cook, James (1728ÃƒÂ ¢ Ã‚â‚¬Ã‚â € œ1779) Un navegante, topógrafo y explorador, que fue capitán de tres expediciones al Pacífico entre 1768 y 1779. Estudió las costas de Nueva Zelanda y el este de Australia, y exploró parte del litoral de la Antártida. Pudo demostrar que el supuesto ""Gran Continente"
CASE_0001,1000678,endpoint,2,7262614,0.677417,0.677417,0,es,"Cook, James (1728-1779) explorador inglés. James Cook fue una de las figuras más destacadas de la Era de la Exploración. Durante su carrera, Cook dio la vuelta al mundo dos veces y fue capitán de tres viajes de descubrimiento para Inglaterra. Cook hizo importantes contribuciones a los campos de la t"
CASE_0001,1000678,endpoint,3,576850,0.677101,0.677101,0,es,"James Cook (1728-1779) Famoso por: Descubrimiento de las islas hawaianas. Un capitán inglés que dio la vuelta al Atlántico hasta el Océano Pacífico. Se puso en contacto con los habitantes de las islas de Hawai, Australia, Nueva Zelanda y todo el Océano Índico de regreso al Atlántico. Murió mientras"
CASE_0001,1000678,endpoint,4,2619434,0.675793,0.675793,0,es,"El primer barco de James Cook, en el que circunnavegó Nueva Zelanda y atravesó la costa este de Australia, se llamó HMS Endeavour. La mayor exploración del capitán James Cook fue posiblemente su primera expedición. En el primer viaje de Cook, que partió en 1768, su misión era trazar el tránsito de V"
CASE_0001,1000678,endpoint,5,8775163,0.666067,0.666067,0,es,"Ruta del primer viaje de James Cook. El primer viaje de James Cook fue una expedición combinada de la Royal Navy y la Royal Society al Océano Pacífico sur a bordo del HMS Endeavour, de 1768 a 1771; fue el primero de tres viajes por el Pacífico de los que Cook fue el comandante. debían observar el tr"
CASE_0001,1000678,endpoint,6,8775162,0.665743,0.665743,0,es,"James Cook 1728-1779 James Cook nació en el pueblo de Marton, en Yorkshire, el 27 de octubre de 1728. Su primera experiencia en el mar se produjo a la edad de 18 años, cuando se incorporó como marinero de cubierta a bordo de un minero de Whitby que transportaba carbón a Londres. Una noticia importan"
CASE_0001,1000678,endpoint,7,739573,0.663884,0.663884,0,es,"Nacido el 27 de octubre de 1728 en Marton-in-Cleveland, Yorkshire, Inglaterra, James Cook fue un capitán naval, navegante y explorador que, en 1770, descubrió y cartografió Nueva Zelanda y la Gran Barrera de Coral de Australia en su barco HMB Endeavour. . Más tarde refutó la existencia de Terra Aust"
CASE_0001,1000678,endpoint,8,4075458,0.662459,0.662459,0,es,"Ocupación: Explorador; Nacimiento: 27 de octubre de 1728 en Marton, Inglaterra; Muerto: Asesinado por nativos en las islas hawaianas el 14 de febrero de 1779; Mejor conocido por: Explorar el Pacífico Sur; Biografía: James Cook fue un navegante y explorador británico que navegó y trazó mapas de gran"
CASE_0001,1000678,endpoint,9,8775160,0.660939,0.660939,0,es,"El capitán James Cook enfrentó problemas en sus viajes, particularmente en su primer viaje importante a Nueva Zelanda y la costa este de Australia. Mientras estaba en Tahití, la tripulación de Cook tuvo dificultades con los nativos que robaban artículos de un fuerte que construyó para el almacenamie"
CASE_0001,1000678,endpoint,10,8775161,0.65902,0.65902,0,es,"El capitán James Cook enfrentó algunos problemas en sus viajes, particularmente su primer viaje importante a Nueva Zelanda y la costa este de Australia. Mientras estaba en Tahití, la tripulación de Cook tuvo dificultades con los nativos que robaban artículos de un fuerte. construyó para el almacenam"
CASE_0001,1000678,mixed,1,2619434,0.695929,0.695929,0,es,"El primer barco de James Cook, en el que circunnavegó Nueva Zelanda y atravesó la costa este de Australia, se llamó HMS Endeavour. La mayor exploración del capitán James Cook fue posiblemente su primera expedición. En el primer viaje de Cook, que partió en 1768, su misión era trazar el tránsito de V"
CASE_0001,1000678,mixed,2,7262611,0.695045,0.695045,1,es,"Cook, James (1728ÃƒÂ ¢ Ã‚â‚¬Ã‚â € œ1779) Un navegante, topógrafo y explorador, que fue capitán de tres expediciones al Pacífico entre 1768 y 1779. Estudió las costas de Nueva Zelanda y el este de Australia, y exploró parte del litoral de la Antártida. Pudo demostrar que el supuesto ""Gran Continente"
CASE_0001,1000678,mixed,3,576850,0.687526,0.687526,0,es,"James Cook (1728-1779) Famoso por: Descubrimiento de las islas hawaianas. Un capitán inglés que dio la vuelta al Atlántico hasta el Océano Pacífico. Se puso en contacto con los habitantes de las islas de Hawai, Australia, Nueva Zelanda y todo el Océano Índico de regreso al Atlántico. Murió mientras"
CASE_0001,1000678,mixed,4,7262614,0.685564,0.685564,0,es,"Cook, James (1728-1779) explorador inglés. James Cook fue una de las figuras más destacadas de la Era de la Exploración. Durante su carrera, Cook dio la vuelta al mundo dos veces y fue capitán de tres viajes de descubrimiento para Inglaterra. Cook hizo importantes contribuciones a los campos de la t"
CASE_0001,1000678,mixed,5,8775163,0.685409,0.685409,0,es,"Ruta del primer viaje de James Cook. El primer viaje de James Cook fue una expedición combinada de la Royal Navy y la Royal Society al Océano Pacífico sur a bordo del HMS Endeavour, de 1768 a 1771; fue el primero de tres viajes por el Pacífico de los que Cook fue el comandante. debían observar el tr"
CASE_0001,1000678,mixed,6,8775160,0.680874,0.680874,0,es,"El capitán James Cook enfrentó problemas en sus viajes, particularmente en su primer viaje importante a Nueva Zelanda y la costa este de Australia. Mientras estaba en Tahití, la tripulación de Cook tuvo dificultades con los nativos que robaban artículos de un fuerte que construyó para el almacenamie"
CASE_0001,1000678,mixed,7,8775161,0.680308,0.680308,0,es,"El capitán James Cook enfrentó algunos problemas en sus viajes, particularmente su primer viaje importante a Nueva Zelanda y la costa este de Australia. Mientras estaba en Tahití, la tripulación de Cook tuvo dificultades con los nativos que robaban artículos de un fuerte. construyó para el almacenam"
CASE_0001,1000678,mixed,8,8775162,0.677585,0.677585,0,es,"James Cook 1728-1779 James Cook nació en el pueblo de Marton, en Yorkshire, el 27 de octubre de 1728. Su primera experiencia en el mar se produjo a la edad de 18 años, cuando se incorporó como marinero de cubierta a bordo de un minero de Whitby que transportaba carbón a Londres. Una noticia importan"
CASE_0001,1000678,mixed,9,739573,0.676429,0.676429,0,es,"Nacido el 27 de octubre de 1728 en Marton-in-Cleveland, Yorkshire, Inglaterra, James Cook fue un capitán naval, navegante y explorador que, en 1770, descubrió y cartografió Nueva Zelanda y la Gran Barrera de Coral de Australia en su barco HMB Endeavour. . Más tarde refutó la existencia de Terra Aust"
CASE_0001,1000678,mixed,10,4075458,0.671799,0.671799,0,es,"Ocupación: Explorador; Nacimiento: 27 de octubre de 1728 en Marton, Inglaterra; Muerto: Asesinado por nativos en las islas hawaianas el 14 de febrero de 1779; Mejor conocido por: Explorar el Pacífico Sur; Biografía: James Cook fue un navegante y explorador británico que navegó y trazó mapas de gran"
CASE_0001,1002238,endpoint,1,7260660,0.661527,0.661527,1,es,Los guepardos deberían estar en la lista de especies en peligro de extinción El primero surgió después de analizar más de 20.000 observaciones de turistas y dos millones de datos científicos entre 2010 y 2016.
CASE_0001,1002238,endpoint,2,7260665,0.657133,0.657133,0,es,"Lamentablemente, los científicos están tratando de convencer a los legisladores de que incluyan a los guepardos en la lista de especies en peligro de extinción, ya que su población está disminuyendo drásticamente."
CASE_0001,1002238,endpoint,3,5149352,0.64586,0.64586,0,es,"Los guepardos figuran actualmente como ""vulnerables"" en la lista roja de la Unión Internacional para la Conservación de la Naturaleza, que supervisa el número de poblaciones de animales. Pero Panthera ha pedido que los gatos se incluyan en la lista con una designación de ÃƒÂ ¢ Ã‚â‚¬Ã‚Å “en peligro d"
CASE_0001,1002238,endpoint,4,7260659,0.645513,0.645513,0,es,Los científicos están haciendo todo lo posible para incluir a los guepardos en la lista de especies en peligro de extinción. Un grupo de investigadores se ha unido para pedirle a la Unión Internacional para la Conservación de la Naturaleza que incluya al guepardo en peligro de extinción. Estos cient
CASE_0001,1002238,endpoint,5,5149359,0.64476,0.64476,0,es,"El USFWS enumera al guepardo como en peligro de extinción y la Lista Roja de la UICN los identifica como vulnerables, que enfrentan un alto riesgo de extinción en la naturaleza. Los guepardos tienen tres amenazas principales: la pérdida de hábitat, la invasión humana, el agotamiento de la base de pr"
CASE_0001,1002238,endpoint,6,4459107,0.6319,0.6319,0,es,"En un censo de 1900, la población de guepardos era de alrededor de 100.000. Hoy en día, solo quedan 9.000 en África. Con menos presas y hábitat… y perseguido por cazadores… el guepardo corre un alto riesgo de extinción. Con su ayuda, AWF puede continuar brindando incentivos a los lugareños para evit"
CASE_0001,1002238,endpoint,7,6577772,0.628903,0.628903,0,es,"Hoy, el guepardo ha sido catalogado por la UICN como una especie vulnerable a la extinción en su entorno natural en un futuro próximo. La pérdida de hábitat junto con el aumento de parques naturales que albergan una gran cantidad de depredadores en competencia ha provocado una disminución drástica d"
CASE_0001,1002238,endpoint,8,7452003,0.622821,0.622821,0,es,"En un censo de 1900, la población de guepardos era de alrededor de 100.000. Hoy en día, solo quedan 9.000 en África. Con menos presas y hábitat, y perseguido por cazadores, el guepardo corre un alto riesgo de extinción. Con tu ayuda, AWF puede continuar brindando incentivos a los lugareños para prev"
CASE_0001,1002238,endpoint,9,3284412,0.617631,0.617631,0,es,Estos son algunos de los datos sobre guepardos más interesantes y sorprendentes para los niños. El guepardo (Acinonyx jubatus) es un felino endémico de África con algunas de las especies que también se encuentran en el Medio Oriente. Estos animales son los miembros existentes del género Acinonyx. Si
